Document,Topic,Name,Representation,KeyBERT,MMR,Representative_Docs,Top_n_words,Probability,Representative_document
la vecina obesa y la que le bailé menea tu chapa,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.554103331989296,False
TE HIZO UN GOL UN STREAMER CON SOBREPESO jaja,0,0_hizo_hablar_puta_gran,"['hizo', 'hablar', 'puta', 'gran', 'hombre', 'final', 'verdad', 'vergüenza', 'habla', 'video']","['hizo', 'quiere', 'dije', 'puto', 'siendo', 'serio', 'hombre', 'tal', 'viene', 'además']","['hizo', 'hablar', 'puta', 'hombre', 'vergüenza', 'video', 'idea', 'atrás', 'tampoco', 'pobre']","['mi primito lo persiguió a un hombre  levantandole la remera diciendole “que panza  que tenes”. se me cae la cara de vergüenza', 'señores de gran hermano y telefe es un gran vergüenza que siga tendiendo una discriminadora como furia tengo mí aijada que es discapacitada y  que vergüenza que siga estando furia me gusta mucho el programa pero creo si ago cometió un ero lo de furia es muy grave', 'te acordás del final del hombre que fue jueves? cuando el  y gigante domingo se empieza a camuflarse con la creación, gabriel syme dice que le hace recordar a la máscara de memnón que vió cuando era chico. (creo que tanto domingo como jueves son alter ego del  del bien)']",hizo - hablar - puta - gran - hombre - final - verdad - vergüenza - habla - video,0.17208056353054793,False
lo peor es q la mayoría en ese país comen así y enseñan eso con razón todos tienen obesidad mórbida,11,11_comer_comida_dieta_país,"['comer', 'comida', 'dieta', 'país', 'mala', 'etc', 'chicos', 'vergüenza', 'trabajo', 'come']","['comiendo', 'comer', 'comida', 'dieta', 'grasa', 'pobre', 'enfermedades', 'montón', 'razón', 'muchas']","['comer', 'país', 'chicos', 'trabajo', 'hablar', 'argentina', 'pobre', 'saben', 'odio', 'poder']","['y acaso en tu país no hay gente muriendo de hambre? jaja pobres! se cren que por estar  comen bien cuando comen pura comida chatarra', '""la cultura de la dieta es racista y colonial"" claro, porque la  por malnutrición y comer de la chingada gracias a las industrias trasnacionales es muy decolonial. ajá.', 'está comprobado el vínculo entre hábitos alimentarios,  y depresión. la adicción a la comida promueve a comer en exceso y a la enfermedad. dietary habits, depresion and obesity front. pediatr., 08 march 2024 sec. pediatric obesity %']",comer - comida - dieta - país - mala - etc - chicos - vergüenza - trabajo - come,1.0,False
Qué gorda jaja de puta,16,16_diciendo_chica_mujer_puta,"['diciendo', 'chica', 'mujer', 'puta', 'quiere', 'cara', 'xq', 'sabe', 'única', 'mira']","['mujer', 'puta', 'misma', 'chica', 'quiere', 'dia', 'gusta', 'tanta', 'hablando', 'malo']","['chica', 'mujer', 'puta', 'foto', 'dicen', 'sociedad', 'panza', 'casa', 'atrás', 'querer']","['vizcachera dice, quisiera q furia agarre a cata y le diga q tiene 4k d celulitis, q es  x comer dulce d leche, a paloma q es una calienta pi q muestra las tetas x cámara y se lo quiere garchar a mauro, pero en la cara!ya q ella es tan frontal!ustedes bancan cualqier cosa ya!', 'la desinformación que daba está mujer diciendo que la  era sana y ahora esto', 'mamita. todos los conceptos cruzados tiene esta chica. y quiere hacer de su problema una bandera. yo lucho a diario con la  y no ando diciendo esas pelotudeces. me encantaría ayudarla']",diciendo - chica - mujer - puta - quiere - cara - xq - sabe - única - mira,0.19087369301685955,False
"Coincido. Son unos mamertos. Y. ¿Había obesos, Morochos, discapacitados, de baja altura, pecosos o pelirrojos? Hay gente mamerta. Es una película. Cuenta una realidad,.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.9275571879250762,False
"Ah olvidate, no es nada sano. Después hay una que hace de obeso que saco hace unos años. Creo que subio de peso para hacerla.",3,3_kilos_bajar_20_10,"['kilos', 'bajar', '20', '10', '50', 'normal', '30', 'imc', '15', '40']","['kilos', 'dieta', 'grasa', 'comer', 'salud', 'quiero', 'cuerpo', 'mina', 'bastante', 'bajar']","['kilos', 'bajar', '50', 'normal', 'meses', 'cuerpo', 'puedo', 'amigo', 'querés', 'tiempo']","['qué es esa aplicación chicas tengo  pero más de 36 kilos', 'baja mucho porque es muy , después le va a costar mucho mas, es mas dificil que alguien que tenga 10 kilos de más baje 5 kilos que alguien de 200 kilos baje 20', 'me pesé el viernes y tengo 12 kilos más de lo que estaba antes de la pandemia y 20 kilos de lo que mejor estuve . ni hablar de que necesito bajar 50 kilos para dejar de ser ']",kilos - bajar - 20 - 10 - 50 - normal - 30 - imc - 15 - 40,0.08668834857085934,False
pero habla bien pedazo d obesa,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.10806306136767196,False
"En USA, la obesidad se considera enfermedad discapacitante, x ende todo gira en torno a eso. No te cruzas nunca a una persona obesa con agua, siempre es gaseosa y gralmente coca cola. Todo está preparado para que la gente viva mejor pero olvidaron lado B y los abusos de la gente",1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,0.05239864865351118,False
"Tanta crítica de gente adulta a los Hexágonos . Pónganse en el lugar de un niño obeso o diabético y su familia. El tiempo y la angustia de tener que reducar contra reloj y aprender a alimentarse desde cero La información es salud , cálidad de vida y un metabolismo controlado.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.042381676086470144,False
"Tanto te molesta que la gente sepa que es lo que consume? Ejemplo de las gaseosas ""dieteticas"" llenas de azucar o los alfajores de arroz sín calorías con un montón de calorías. Sirve para bajár la obesidad? No. Ayuda al consumidór a saber que es lo que compra? Si.",11,11_comer_comida_dieta_país,"['comer', 'comida', 'dieta', 'país', 'mala', 'etc', 'chicos', 'vergüenza', 'trabajo', 'come']","['comiendo', 'comer', 'comida', 'dieta', 'grasa', 'pobre', 'enfermedades', 'montón', 'razón', 'muchas']","['comer', 'país', 'chicos', 'trabajo', 'hablar', 'argentina', 'pobre', 'saben', 'odio', 'poder']","['y acaso en tu país no hay gente muriendo de hambre? jaja pobres! se cren que por estar  comen bien cuando comen pura comida chatarra', '""la cultura de la dieta es racista y colonial"" claro, porque la  por malnutrición y comer de la chingada gracias a las industrias trasnacionales es muy decolonial. ajá.', 'está comprobado el vínculo entre hábitos alimentarios,  y depresión. la adicción a la comida promueve a comer en exceso y a la enfermedad. dietary habits, depresion and obesity front. pediatr., 08 march 2024 sec. pediatric obesity %']",comer - comida - dieta - país - mala - etc - chicos - vergüenza - trabajo - come,1.0,False
el tema de kali con peso pluma es hermoso lástima que está peso pluma,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.11948458869839251,False
lo obesa que estoy pordios,6,6_amigo_imc_10_veo,"['amigo', 'imc', '10', 'veo', 'puedo', 'xq', 'momento', 'podes', 'orto', 'mañana']","['amiga', 'amigo', 'quiere', 'dia', 'quiero', 'dije', 'anda', 'cara', 'digo', 'quién']","['amigo', '10', 'podes', 'mañana', 'fotos', 'hablando', 'salir', 'quiero', 'sabe', 'hagan']","['amigo lo   que estoy', 'y la tiene amigo, esta diagnosticado con ', 'ysi amigo es  como un tumor dah']",amigo - imc - 10 - veo - puedo - xq - momento - podes - orto - mañana,1.0,False
"No sé la obesidad, pero el control glucémico mejoró porque me ayuda a detectar exceso de azúcares.",10,10_bajar_ayuda_enfermedades_hilo,"['bajar', 'ayuda', 'enfermedades', 'hilo', 'alto', 'enfermedad', 'muchas', 'pueden', 'saber', 'meses']","['dieta', 'salud', 'grasa', 'comer', 'enfermedades', 'enfermedad', 'comida', 'ayuda', 'importante', 'morbida']","['ayuda', 'enfermedades', 'hilo', 'meses', 'salud', '40', 'montón', 'argentina', 'saben', 'sólo']","['es liraglutida, un medicamento similar al que utilizan los diabéticos. te ayuda a controlar el hambre por ansiedad, y a dejar de ser insulino resistente, los q tenemos  lo padecemos y es super difícil bajar de peso sin ayuda de algo por el estilo, como eso o metformina', 'la fda aprobó el uso de wegovy -uno de los tantos medicamentos de moda para bajar de peso- para reducir el riesgo de ataque cardíaco, accidente cerebrovascular y muerte en adultos con  y enfermedades cardiovasculares.', 'algo que debemos tener en cuenta es que, a pesar de que el fármaco semaglutida presentó un grado de evidencia alto para patologías como la diabetes y , aún se encuentra sujeto a una vigilancia estricta por parte de las autoridades reguladores (ema, en europa o fda en usa, por ejemplo). la idea es reforzar la fármacovigilancia por parte de las autoridades y de los profesionales de la salud. este es el motivo por el cual se insiste en comunicarle al médico sobre la aparición de cualquier efecto adverso que le llame la atención al paciente. espero que este hilo les haya aclarado un poco la manera en que funcionan estos fármacos y lo importante que es estar atento ante al aparición de complicación. recordá que este hilo está hecho a título informativo, cualquier duda que tengas al respecto, consultalo con tu médico ya que sería poco serio el hecho de estar respondiendo preguntas al aire sin un contexto clínico completo y sin tu historia clínica en la mano. si les gustó el hilo y consideran útil la información que suelo darles, compártanlo. está bueno saber que les sirve lo que escribo. les dejo mi cuenta profesional de instagram donde voy a estar hablando de cada uno de estos puntos en forma separada. . gracias por ler!']",bajar - ayuda - enfermedades - hilo - alto - enfermedad - muchas - pueden - saber - meses,1.0,False
¿Cuánto bajó la obesidad desde que pusieron esa ley pelotuda de los octógonos?,0,0_hizo_hablar_puta_gran,"['hizo', 'hablar', 'puta', 'gran', 'hombre', 'final', 'verdad', 'vergüenza', 'habla', 'video']","['hizo', 'quiere', 'dije', 'puto', 'siendo', 'serio', 'hombre', 'tal', 'viene', 'además']","['hizo', 'hablar', 'puta', 'hombre', 'vergüenza', 'video', 'idea', 'atrás', 'tampoco', 'pobre']","['mi primito lo persiguió a un hombre  levantandole la remera diciendole “que panza  que tenes”. se me cae la cara de vergüenza', 'señores de gran hermano y telefe es un gran vergüenza que siga tendiendo una discriminadora como furia tengo mí aijada que es discapacitada y  que vergüenza que siga estando furia me gusta mucho el programa pero creo si ago cometió un ero lo de furia es muy grave', 'te acordás del final del hombre que fue jueves? cuando el  y gigante domingo se empieza a camuflarse con la creación, gabriel syme dice que le hace recordar a la máscara de memnón que vió cuando era chico. (creo que tanto domingo como jueves son alter ego del  del bien)']",hizo - hablar - puta - gran - hombre - final - verdad - vergüenza - habla - video,0.05568398607471605,False
"Yo también tengo sobrepeso, intento comer más saludable pero tengo gastritis y la mayoría de las frutas y verduras me hacen mal (el mismo médico me las desaconsejó). Y así otras cosas que en teoría son sanas pero para mi estómago son veneno.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.27203221591491955,False
Desastre de mujer. Va a llevar a su jaja a la obesidad mórbida.,0,0_hizo_hablar_puta_gran,"['hizo', 'hablar', 'puta', 'gran', 'hombre', 'final', 'verdad', 'vergüenza', 'habla', 'video']","['hizo', 'quiere', 'dije', 'puto', 'siendo', 'serio', 'hombre', 'tal', 'viene', 'además']","['hizo', 'hablar', 'puta', 'hombre', 'vergüenza', 'video', 'idea', 'atrás', 'tampoco', 'pobre']","['mi primito lo persiguió a un hombre  levantandole la remera diciendole “que panza  que tenes”. se me cae la cara de vergüenza', 'señores de gran hermano y telefe es un gran vergüenza que siga tendiendo una discriminadora como furia tengo mí aijada que es discapacitada y  que vergüenza que siga estando furia me gusta mucho el programa pero creo si ago cometió un ero lo de furia es muy grave', 'te acordás del final del hombre que fue jueves? cuando el  y gigante domingo se empieza a camuflarse con la creación, gabriel syme dice que le hace recordar a la máscara de memnón que vió cuando era chico. (creo que tanto domingo como jueves son alter ego del  del bien)']",hizo - hablar - puta - gran - hombre - final - verdad - vergüenza - habla - video,0.11642958825455044,False
"En estos casos deberían sacarle la custodia por negligencia. O al menos hacerle pagar una multa y amenazarla con perder la tenencia. Uno como adulto puede comer como se le cante pero no podes ser tan irresponsable con un nene. Si vos sos obesa, ok pero que culpa tiene la nena.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.5723918301568867,False
tenemos un arquero que - no es enano - no está al borde del retiro - no tiene sobrepeso - tiene unas ganas tremendas de jugar aca no veo contras,19,19_aca_ir_30_final,"['aca', 'ir', '30', 'final', 'favor', 'viendo', 'grande', 'poner', '40', 'ganas']","['malo', 'aunque', 'quieren', 'haga', 'quiere', 'boludo', 'viene', 'chicos', 'deja', 'momento']","['final', 'grande', '40', 'hagan', 'quieren', 'boludo', 'siquiera', 'veces', 'sabes', 'vergüenza']","['el hincha es muy boludo para que pidan a enzo pérez con 40 años y a quintero con  y que nos dejos 2 veces por guita. dicen que hay que soltar madrid pero piden a los mismos. al final que hizo más daño el 2018 fue a ambos equipos.', 'está llegando a la fase final de todo futbolista brasilero, la gordura post 30 pre-retirada', 'miro al   este tiene un dolor no sabes de fútbol los hijos juegan a la pelota con la panza de el que no venga aver un partido de méxico aca por qué triste se va a ir todo desinflado']",aca - ir - 30 - final - favor - viendo - grande - poner - 40 - ganas,0.18816173240611458,False
"La mayoria de diputados y senadores viven en otro mundo. No se atienden en la salud publica, no usan la educación pública, hablan de hambre mientras comen medialunas y más de la mitad está con sobrepeso, les pagamos vuelos, y alojamiento. Son cinicos",7,7_milei_ustedes_hablando_tiempo,"['milei', 'ustedes', 'hablando', 'tiempo', 'poder', 'parte', 'ler', 'país', 'sabe', 'pobre']","['puto', 'deja', 'haga', 'quieren', 'hizo', 'mucha', 'anda', 'quiere', 'punto', 'digo']","['ustedes', 'hablando', 'tiempo', 'país', 'pobre', 'cabeza', 'entender', 'meses', 'quieren', 'favor']","['todas las personas que votaron a milei cubren estos requisitos: varón  pelo largo olor a trapo húmedo', 'ajajajaja recién me acordé de las swifties que salieron a decir que no había que votar a milei, ojalá estén bajando de peso ahora las  mórbidas', 'no nabo, era un flaco hasta 2015. el que lo puso  fue macri con caputo, el mismo que ahora está con milei. y todos los gobiernos k hicieron crecer el salario en los primeros 5 meses. adiviná quién es que lo hizo caer más? adivinaste: milei. siguiente estupidez.']",milei - ustedes - hablando - tiempo - poder - parte - ler - país - sabe - pobre,1.0,False
"Condición de libre, mayor de 30 años, tendencia al sobrepeso, calidad exorbitante, mal declarante, vínculo afectivo con el presidente de otro club grande. Cómo NO vamos a traer a Emiliano Vecchio a Boca?!?!",19,19_aca_ir_30_final,"['aca', 'ir', '30', 'final', 'favor', 'viendo', 'grande', 'poner', '40', 'ganas']","['malo', 'aunque', 'quieren', 'haga', 'quiere', 'boludo', 'viene', 'chicos', 'deja', 'momento']","['final', 'grande', '40', 'hagan', 'quieren', 'boludo', 'siquiera', 'veces', 'sabes', 'vergüenza']","['el hincha es muy boludo para que pidan a enzo pérez con 40 años y a quintero con  y que nos dejos 2 veces por guita. dicen que hay que soltar madrid pero piden a los mismos. al final que hizo más daño el 2018 fue a ambos equipos.', 'está llegando a la fase final de todo futbolista brasilero, la gordura post 30 pre-retirada', 'miro al   este tiene un dolor no sabes de fútbol los hijos juegan a la pelota con la panza de el que no venga aver un partido de méxico aca por qué triste se va a ir todo desinflado']",aca - ir - 30 - final - favor - viendo - grande - poner - 40 - ganas,1.0,False
Ahora entiendo porq tienen tanta obesidad,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.3780510287633482,False
Es como el gordo que fué gordo toda su puta vida le eche la culpa de su gordura al plato de ravioles que comió el último domingo ! Andá pá yá BOBO !,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.5931459655617566,False
No por favor mentí en realidad soy un obeso de 45,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.19864416573805577,False
